segment_index,duration,file_path,speaker_role,stress_score,transcript,alert_level,alert_reason
1509,0.87,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2356_seg_0.wav,UNKNOWN,46.96335567972658,QUALITY NINER ONE ROMEO CONTINUE HEADING AND EXPECT RIGHT TURN TO CHEB,Routine,
1510,5.26,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2357_seg_0.wav,UNKNOWN,43.79145960484894,LUFTHANSA TWO ALPHA FOXTROT RESUME OWN NAVIGATION DIRECT LAGAR,Routine,
1511,2.86,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2358_seg_0.wav,UNKNOWN,40.58019781495947,MIKE ECHO MIKE LIMA INDIA HELLO RADAR CONTACT DESCEND TO FLIGHT LEVEL TWO NINER ZERO DESCEND TO FLIGHT LEVEL TWO NINER ZERO MIKE LIMA,Routine,
1512,1.73,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2359_seg_0.wav,UNKNOWN,36.09905717686212,PRAHA RADAR ONE TWO ZERO TWO SEVEN,Routine,
1513,2.05,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_235_seg_0.wav,UNKNOWN,100.0,FOUR ZERO FINAL LEVEL REQUESTED TODAY IS THREE,EMERGENCY,Severe Stress Spike (Score: 100)
1514,3.12,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2360_seg_0.wav,UNKNOWN,20.02098278868288,LUFTHANSA NINER TANGO PAPA CONTACT PRAHA RADAR ONE TWO ZERO DECIMAL TWO SEVEN FIVE GOOD BYE,Routine,
1515,6.4,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2361_seg_0.wav,UNKNOWN,29.653141374534894,SYDNEY TOWER GOOD AFTERNOON FEDEX SEVENTY SEVEN HEAVY INBOUND ILS RUNWAY ONE SIX RIGHT,Routine,
1516,3.11,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2362_seg_0.wav,UNKNOWN,15.86980392483067,SION TOWER AFTERNOON ESTABLISHED,Routine,
1517,2.81,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2363_seg_0.wav,UNKNOWN,51.55290403997463,HOTEL NOVEMBER XRAY NINTY FIVE CROSSING IS APPROVED QNH ONE ZERO TWO TWO,Routine,
1518,2.42,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2364_seg_0.wav,UNKNOWN,35.49815533597451,GERMAN WING SEVEN PAPA RUZYNE TOWER HELLO AGAIN ROGER,Routine,
1519,0.75,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2365_seg_0.wav,UNKNOWN,41.85298963045334,FULLY READY,Routine,
1520,2.68,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2366_seg_0.wav,UNKNOWN,61.05687615817795,CLIMB LEVEL THREE FOUR ZERO EL AL THREE THREE SEVEN,Routine,
1521,2.47,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2367_seg_0.wav,UNKNOWN,57.73517558293921,AND READY FOR DEPARTURE OPERA THREE HUNDRED,Routine,
1522,3.05,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2368_seg_0.wav,UNKNOWN,35.27493016761217,TURN LEFT AND SEE PROCEED DIRECT TO VARIK EASY EIGHT ZERO EIGHT UNIFORM,Routine,
1523,7.68,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2369_seg_0.wav,UNKNOWN,18.71648114048493,TURKISH ONE SEVEN SIX SEVEN RUNWAY THREE ONE CLEARED TO LAND WIND ONE SIX ZERO DEGREES FOUR KNOTS,Routine,
1524,3.98,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_236_seg_0.wav,UNKNOWN,100.0,CORRECT LEVEL TWO FIVE ZERO TO REACH LEVEL BY KOLAD,EMERGENCY,Severe Stress Spike (Score: 100)
1525,3.75,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2370_seg_0.wav,UNKNOWN,32.885286068948936,STANDBY FOR CLIMB,Routine,
1526,3.44,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2371_seg_0.wav,UNKNOWN,56.28173270965921,RADAR CSA FIVE MIKE BRAVO MAINTAINING FLIGHT LEVEL ONE TWO ZERO REQUEST DESCEND,Routine,
1527,1.14,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2372_seg_0.wav,UNKNOWN,63.7649836718478,LUFTHANSA SEVEN THREE EIGHT CLIMB FLIGHT LEVEL THREE THREE ZERO,Routine,
1528,3.14,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2373_seg_0.wav,UNKNOWN,37.50057564181784,WHEN READY TWO FIVE ZERO CROSS KOLAD AT LEVEL LOT THREE,Routine,
1529,1.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2374_seg_0.wav,UNKNOWN,91.96243227998896,DIRECT PADKA REQUEST THREE FIVE ZERO,EMERGENCY,Severe Stress Spike (Score: 91)
1530,3.8,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2375_seg_0.wav,UNKNOWN,0.0,THREE ONE BEAIR FIVE,Routine,
1531,2.53,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2376_seg_0.wav,UNKNOWN,62.53881694829313,RYANAIR FIVE JULIETT UNIFORM CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,Routine,
1532,6.55,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2377_seg_0.wav,UNKNOWN,23.39621025240477,OK STANDBY,Routine,
1533,0.77,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2378_seg_0.wav,UNKNOWN,45.44598941191084,CSA FOUR DELTA ROMEO TAXI VIA RUNWAY TWO FOUR AND HOLD SHORT OF RUNWAY ONE THREE,Routine,
1534,4.01,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2379_seg_0.wav,UNKNOWN,28.63886420060665,YEAH THAT'S FINE NO PROBLEM,Routine,
1535,2.3,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_237_seg_0.wav,UNKNOWN,49.84875954592985,DIRECT LAGAR LUFTHANSA TWO ALPHA FOX,Routine,
1536,1.28,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2380_seg_0.wav,UNKNOWN,100.0,THREE NINER ZERO CORRECTION ONE THREE FOUR POINT FIVE NINER ZERO GOOD BYE,EMERGENCY,Severe Stress Spike (Score: 100)
1537,5.09,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2381_seg_0.wav,UNKNOWN,18.609824713581546,RIGHT HEADING TWO NINER ZERO INTERCEPT LOCALIZER RUNWAY THREE ONE SWEDESTAR ZERO FIVE ONE,Routine,
1538,3.54,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2382_seg_0.wav,UNKNOWN,61.19115290375972,EL AL FIVE TWO ONE PROCEED DIRECT TO EVENING,Routine,
1539,2.3,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2383_seg_0.wav,UNKNOWN,13.333796956854563,THREE THREE THREE NINER ZERO AUSTRIAN FIVE ONE ALPHA DELTA GOOD BYE,Routine,
1540,3.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2384_seg_0.wav,UNKNOWN,52.80388103345758,LUFTHANSA TWO JULIETT WHISKEY BEHIND LANDING TRAFFIC SHORT FINAL DASH LINE UP RUNWAY THREE ONE BEHIND,Routine,
1541,4.9,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2385_seg_0.wav,UNKNOWN,100.0,ZERO FOUR GOOD BYE,EMERGENCY,Severe Stress Spike (Score: 100)
1542,2.06,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2386_seg_0.wav,UNKNOWN,100.0,DESCENDING FLIGHT LEVEL,EMERGENCY,Severe Stress Spike (Score: 100)
1543,2.33,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2387_seg_0.wav,UNKNOWN,100.0,EASY FIVE THREE KILO ROMEO RUNWAY THREE ONE CLEARED TO LAND WIND ONE EIGHT ZERO DEGREES FIVE KNOTS,EMERGENCY,Severe Stress Spike (Score: 100)
1544,5.96,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2388_seg_0.wav,UNKNOWN,30.906863342722275,COPIED THAT THANK YOU LOT THREE ZERO SIX CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,Routine,
1545,3.24,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2389_seg_0.wav,UNKNOWN,21.678772248399422,SPEED ONE NINER ZERO TIMEAIR SIX ONE TWO PAPA,Routine,
1546,2.45,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_238_seg_0.wav,UNKNOWN,84.24720742414263,LUFTHANSA SIX KILO VICTOR CALL MUNICH ONE THREE TWO POINT ONE FIVE FIVE GOOD BYE TWO EIGHT ZERO,Elevated Risk,High Stress (Score: 84)
1547,6.71,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2390_seg_0.wav,UNKNOWN,2.650848341052217,YANKEE LEVEL,Routine,
1548,6.49,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2391_seg_0.wav,UNKNOWN,80.03459725035623,CSA SEVEN THREE CHARLIE RUNWAY THREE ONE THREE CLEARED TO LAND WIND ZERO TWO ZERO DEGREES NINER KNOTS,Elevated Risk,High Stress (Score: 80)
1549,1.96,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2392_seg_0.wav,UNKNOWN,100.0,AND TOWER SKYTRAVEL ONE ONE NINER TWO,EMERGENCY,Severe Stress Spike (Score: 100)
1550,2.31,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2393_seg_0.wav,UNKNOWN,100.0,OSCAR KILO KILO UNIFORM NOVEMBER,EMERGENCY,Severe Stress Spike (Score: 100)
1551,2.32,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2394_seg_0.wav,UNKNOWN,56.66120864535035,EXPECT RUNWAY THREE ONE FOR DEPARTURE,Routine,
1552,2.62,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2395_seg_0.wav,UNKNOWN,53.30533903067968,EMIRATES ONE ZERO PRAHA RADAR GOOD EVENING RADAR CONTACT NEW SQUAWK ONE FOUR SEVEN FOUR,Routine,
1553,4.2,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2396_seg_0.wav,UNKNOWN,26.629658952886203,DESCEND FLIGHT LEVEL TWO NINER ZERO CSA THREE SIERRA LIMA MAY WE DESCEND WHEN READY,Minor Anomaly,Potential Communication Hesitation/Anomaly
1554,7.06,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2397_seg_0.wav,UNKNOWN,11.713460120633036,DELTA INDIA KILO ALPHA HOTEL DESCEND FLIGHT LEVEL TWO NINER ZERO,Routine,
1555,2.93,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2398_seg_0.wav,UNKNOWN,38.80013701614613,PRAHA GOOD EVENING SPEEDBIRD ONE FIVE FLIGHT LEVEL THREE THREE ZERO REACHING,Routine,
1556,5.96,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2399_seg_0.wav,UNKNOWN,3.84209214611905,LUFTHANSA ONE KILO KILO RIGHT TURN,Routine,
1557,4.02,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_239_seg_0.wav,UNKNOWN,44.940123681273406,REDUCING SPEED ONE FIFTY CSA FIVE VICTOR PAPA,Routine,
1558,1.42,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_23_seg_0.wav,UNKNOWN,47.73821296219637,DIRECT TO SOPAV AND SQUAWK ONE FOUR SEVEN FOUR THAI NINER THREE ONE,Routine,
1559,4.77,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2400_seg_0.wav,UNKNOWN,35.090084201026315,NOR SHUTTLE ONE FIVE ZERO THREE HELLO RUZYNE TOWER ARE YOU READY,Routine,
1560,4.2,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2401_seg_0.wav,UNKNOWN,87.60409197317725,LUFTHANSA THREE CHARLIE HOTEL DESCEND FLIGHT LEVEL TWO NINER ZERO,EMERGENCY,Severe Stress Spike (Score: 87)
1561,6.65,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2402_seg_0.wav,UNKNOWN,88.8530869996673,CSA TWO SEVEN ZERO CONTACT PRAHA RADAR ONE TWO SEVEN DECIMAL EIGHT TWO,EMERGENCY,Severe Stress Spike (Score: 88)
1562,5.59,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2403_seg_0.wav,UNKNOWN,100.0,ONE TWO ONE DECIMAL NINER CSA,EMERGENCY,Severe Stress Spike (Score: 100)
1563,1.97,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2404_seg_0.wav,UNKNOWN,36.59702596586151,TWO EIGHTY MAXIMUM,Routine,
1564,1.62,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2405_seg_0.wav,UNKNOWN,18.69380678176312,TWINSTAR EIGHT EIGHT SEVEN PROCEED DIRECT ARVEK,Routine,
1565,2.33,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2406_seg_0.wav,UNKNOWN,91.67935793004212,CSA TWO ZULU ALPHA DESCEND FLIGHT LEVEL NINER ZERO CONTACT RUZYNE RADAR ONE ONE NINER ZERO,EMERGENCY,Severe Stress Spike (Score: 91)
1566,2.91,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2407_seg_0.wav,UNKNOWN,42.09442834320952,ROGER CLIMB FLIGHT LEVEL THREE FOUR ZERO REQUEST CLIMB FOUR ZERO ZERO IF AVAILABLE ROGER,Routine,
1567,3.2,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2408_seg_0.wav,UNKNOWN,22.027338451958144,TO HOTEL,Routine,
1568,3.51,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2409_seg_0.wav,UNKNOWN,38.2163407966211,LUFTHANSA FOUR HOTEL HOTEL PRAHA CORRECTION LUFTHANSA EIGHT HOTEL HOTEL PRAHA MORNING RADAR CONTACT CLIMB FLIGHT LEVEL THREE HUNDRED,Routine,
1569,3.92,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_240_seg_0.wav,UNKNOWN,25.297706740178896,BYE BYE,Routine,
1570,2.51,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2410_seg_0.wav,UNKNOWN,44.70453166446077,PASSING THREE THOUSAND CLIMBING FIVE THOUSAND,Routine,
1571,0.96,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2411_seg_0.wav,UNKNOWN,100.0,TWIN STAR EIGHT EIGHT SEVEN RUNWAY THREE ONE CLEARED TO LAND WIND ONE FOUR ZERO DEGREES FOUR KNOTS,EMERGENCY,Severe Stress Spike (Score: 100)
1572,3.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2412_seg_0.wav,UNKNOWN,83.26959009421869,GERMAN WINGS SEVEN FIVE FIVE PRAHA HELLO RADAR CONTACT STANDBY FOR CLIMB,Elevated Risk,High Stress (Score: 83)
1573,4.58,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2413_seg_0.wav,UNKNOWN,70.06311369402559,CSA,Elevated Risk,High Stress (Score: 70)
1574,4.47,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2414_seg_0.wav,UNKNOWN,6.6476934561690655,BYE BYE,Routine,
1575,1.11,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2415_seg_0.wav,UNKNOWN,40.552755444940914,RUZYNE TOWER EASY SIX EIGHT KILO PAPA GOOD EVENING TAXIING FOXTROT ONE THREE READY HELLO EASY SIX EIGHT KILO PAPA RUZYNE TOWER STOP AT HOLDING POINT NUMBER TWO,Routine,
1576,4.32,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2416_seg_0.wav,UNKNOWN,32.320255152223005,HELICOPTER APPROACHING AIRFIELD FROM THE NORTH NOT CROSSING AXIS OF RUNWAY THREE ONE,Routine,
1577,2.43,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2417_seg_0.wav,UNKNOWN,67.57065456650975,RYANAIR SEVEN FOUR ZULU FOXTROT HELLO PRAHA RADAR CONTACT DESCEND FLIGHT LEVEL TWO NINER ZERO,Routine,
1578,3.09,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2418_seg_0.wav,UNKNOWN,48.301870533158535,CSA FOUR BRAVO ECHO LINE UP RUNWAY THREE ONE LINING UP RUNWAY THREE ONE CSA FOUR BRAVO ECHO,Routine,
1579,2.33,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2419_seg_0.wav,UNKNOWN,31.2432273274316,CZECH AIR FORCE FIVE TWO ONE DESCEND FLIGHT LEVEL TWO NINER ZERO,Routine,
1580,2.89,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_241_seg_0.wav,UNKNOWN,28.315294010496,EMIRATES NINER NINER EIGHT SEVEN HELLO RADAR CONTACT PROCEED TO VARIK,Routine,
1581,2.62,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2420_seg_0.wav,UNKNOWN,28.408266319434595,THREE THREE DECIMAL THREE SIX ZERO EUROTRANS,Routine,
1582,1.34,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2421_seg_0.wav,UNKNOWN,83.38442935565925,EMIRATES FOUR PRAHA ROGER CLIMB TO FLIGHT LEVEL THREE NINER ZERO,Elevated Risk,High Stress (Score: 83)
1583,3.69,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2422_seg_0.wav,UNKNOWN,43.87258011402245,AUSTRIAN SEVEN ZERO EIGHT PAPA ROGER,Routine,
1584,4.44,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2423_seg_0.wav,UNKNOWN,100.0,LUFTHANSA SEVEN EIGHT SEVEN WE HAVE TWO,EMERGENCY,Severe Stress Spike (Score: 100)
1585,2.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2424_seg_0.wav,UNKNOWN,0.0,SEVEN FIVE EIGHT ONE TWO FIVE NINER SIX FIVE,Routine,
1586,2.64,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2425_seg_0.wav,UNKNOWN,74.41166776164283,LEAVING LEVEL THREE FIVE ZERO FOR LEVEL TWO NINER ZERO TO BE LEVEL AT ABRACK AUSTRIAN ONE SEVEN TWO PAPA,Elevated Risk,High Stress (Score: 74)
1587,2.26,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2426_seg_0.wav,UNKNOWN,74.30106759608029,EASY SIX SEVEN KILO PAPA RUZYNE TOWER GOOD AFTERNOON RUNWAY ONE THREE CLEARED TO LAND WIND ZERO TWO ZERO DEGREES FIVE KNOTS,Elevated Risk,High Stress (Score: 74)
1588,1.55,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2427_seg_0.wav,UNKNOWN,82.56596940252875,RUSSIA TWO FIVE SEVEN DESCEND FLIGHT LEVEL TWO NINER ZERO,Elevated Risk,High Stress (Score: 82)
1589,5.48,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2428_seg_0.wav,UNKNOWN,65.1577405929954,SIERRA PAPA SIERRA DESCEND FLIGHT LEVEL SEVEN ZERO,Minor Anomaly,Potential Communication Hesitation/Anomaly
1590,4.59,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2429_seg_0.wav,UNKNOWN,93.13676112409334,PASSING FLIGHT LEVEL TWO SEVEN ZERO CLIMBING FLIGHT LEVEL TWO NINER ZERO,EMERGENCY,Severe Stress Spike (Score: 93)
1591,2.91,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_242_seg_0.wav,UNKNOWN,69.58273183316778,DESCEND FLIGHT LEVEL ONE ZERO ZERO,Routine,
1592,3.25,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2430_seg_0.wav,UNKNOWN,50.35435250533477,TWO SEVEN,Routine,
1593,2.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2431_seg_0.wav,UNKNOWN,23.027358828483077,RUNWAY ONE THREE CLEARED TO LAND CSA ZERO TWO FIVE,Routine,
1594,5.23,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2432_seg_0.wav,UNKNOWN,50.45606213735616,PRAGUE RADAR OSCAR KILO DELTA SIERRA JULIETT GOOD MORNING CLIMBING FLIGHT LEVEL TWO EIGHT ZERO INBOUND CERNO,Minor Anomaly,Potential Communication Hesitation/Anomaly
1595,2.97,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2433_seg_0.wav,UNKNOWN,84.79483827727591,EASY NINER CHARLIE LIMA TURN LEFT HEADING ZERO FOUR ZERO,Elevated Risk,High Stress (Score: 84)
1596,5.36,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2434_seg_0.wav,UNKNOWN,67.26733493849987,LEVEL THREE FIVE,Routine,
1597,2.735,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2435_seg_0.wav,UNKNOWN,41.17651783944331,FOUR FIVE TWO,Routine,
1598,2.39,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2436_seg_0.wav,UNKNOWN,51.8357868729587,THREE FIVE ONE THREE FIVE THREE WHISKEY WHISKEY TO PRAHA,Routine,
1599,2.638,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2437_seg_0.wav,UNKNOWN,77.55993503961594,THREE ONE THREE MALEV EIGHT TWO FIVE,Elevated Risk,High Stress (Score: 77)
1600,6.76,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2438_seg_0.wav,UNKNOWN,67.75742773681074,AIRFRANS ONE ZERO EIGHT TWO RUNWAY ONE THREE CLEARED TO LAND WIND ONE FIVE ZERO DEGREES THREE KNOTS CLEARED TO LAND ON RUNWAY ONE THREE AIRFRANS ONE ZERO EIGHT,Routine,
1601,2.31,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2439_seg_0.wav,UNKNOWN,38.2623472892229,LUFTHANSA SIX TANGO ROMEO EXPECT FURTHER CLIMB IN FEW MINUTES FROM RHEIN CONTROL,Routine,
1602,1.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_243_seg_0.wav,UNKNOWN,17.224898517629597,EMIRATES FOUR DIRECT NARKA DIRECT NARKA EMIRATES FOUR,Routine,
1603,5.78,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2440_seg_0.wav,UNKNOWN,77.22896612814046,LUFTHANSA SIX JULIETT TANGO ONE THREE THREE THREE NINER ZERO BYE BYE,Elevated Risk,High Stress (Score: 77)
1604,1.91,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2441_seg_0.wav,UNKNOWN,58.60610327210705,CSA SEVEN FIVE EIGHT LINE UP,Routine,
1605,0.73,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2442_seg_0.wav,UNKNOWN,30.067672021070045,CSA SEVEN ZERO TWO RUNWAY ONE THREE CLEARED FOR TAKEOFF WIND ZERO SIX ZERO DEGREES,Routine,
1606,6.12,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2443_seg_0.wav,UNKNOWN,67.8929452459304,WHISKEY GOLF PAPA,Routine,
1607,3.76,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2444_seg_0.wav,UNKNOWN,100.0,CONTINUE CLIMB TO FLIGHT LEVEL THREE FOUR ZERO OSCAR SIERRA JULIETT,EMERGENCY,Severe Stress Spike (Score: 100); Potential Communication Hesitation/Anomaly
1608,2.41,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2445_seg_0.wav,UNKNOWN,35.48828326015392,GOOD AFTERNOON HOTEL ZULU MIKE FOXTROT THREE RUZYNE TOWER CONTINUE APPROACH NUMBER THREE,Routine,
1609,3.29,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2446_seg_0.wav,UNKNOWN,50.69818145585076,LUFTHANSA FIVE MIKE ECHO RUNWAY THREE ONE CLEARED TO LAND WIND ONE EIGHT ZERO DEGREES THREE KNOTS,Routine,
1610,2.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2447_seg_0.wav,UNKNOWN,18.289333399450047,LUFTHANSA SIX,Routine,
1611,3.56,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2448_seg_0.wav,UNKNOWN,27.84705924347784,PRAHA THAI NINER TWO TWO GOOD EVENING DESCEND LEVEL THREE FIVE ZERO,Routine,
1612,1.48,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2449_seg_0.wav,UNKNOWN,65.97523600479008,GERMANIA SEVEN SIX FOUR FOUR CLIMB FLIGHT LEVEL THREE ONE ZERO,Routine,
1613,1.61,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_244_seg_0.wav,UNKNOWN,13.339551413508111,SPEEDBIRD EIGHT FIVE FIVE LINE UP RUNWAY THREE ONE AND WAIT,Routine,
1614,2.87,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2450_seg_0.wav,UNKNOWN,100.0,HOTEL ECHO XRAY WIND CALM RUNWAY TWO FIVE CLEARED TOUCH AND GO,EMERGENCY,Severe Stress Spike (Score: 100)
1615,2.69,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2451_seg_0.wav,UNKNOWN,74.79017301993679,WELL THERE'S MARCHALL ON IT'S WAY AND IN ZURICH IT IS HANDLED LIKE THIS ALL THE TIME BUT IT'S ANY SECOND WITH YOU,Elevated Risk,High Stress (Score: 74)
1616,1.5,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2452_seg_0.wav,UNKNOWN,22.234108451560928,FLIGHT LEVEL ONE SIX ZERO FLIGHT LEVEL ONE SIX,Routine,
1617,5.36,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2453_seg_0.wav,UNKNOWN,64.39059706743444,HOTEL XRAY,Routine,
1618,1.67,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2454_seg_0.wav,UNKNOWN,50.50331428427663,RUNWAY TWO FIVE CLEARED TOUCH AND GO HOTEL ECHO XRAY,Routine,
1619,0.78,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2455_seg_0.wav,UNKNOWN,51.8612367071685,CZECH HOLIDAY SEVEN FOUR TWO ONE HELLO PRAHA RADAR CONTACT,Routine,
1620,6.42,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2456_seg_0.wav,UNKNOWN,17.53431564726302,DREAM TEAM FOUR ZERO FOUR KILO TAXI CHARLIE LIMA AND QUEBEC BEHIND FOLLOW ME CAR TO STAND SIERRA THREE,Minor Anomaly,Potential Communication Hesitation/Anomaly
