file_path,transcript,duration,segment_index,speaker_role,stress_score,alert_level,Manual_Risk_Label,true_label,predicted_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1842_seg_0.wav,PRAHA GOOD MORNING,3.32,937,UNKNOWN,11.684309869645574,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1848_seg_0.wav,ONE THREE FOUR EIGHT SEVEN FIVE SEVEN EIGHT BYE BYE,3.64,943,UNKNOWN,88.21885337317195,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1852_seg_0.wav,LUFTHANSA SEVEN EIGHT SEVEN TOWER GOOD MORNING ROGER,6.41,948,UNKNOWN,5.823251950698989,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1853_seg_0.wav,DESCEND LEVEL ONE HUNDRED WE HAVE INFORMATION OSCAR AND SAY AGAIN SWEDESTAR ZERO FIVE ONE,4.18,949,UNKNOWN,92.23925690890704,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_185_seg_0.wav,YANGZTE RIVER SEVEN,4.11,956,UNKNOWN,37.45417974911269,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1862_seg_0.wav,KLM FIVE FIVE TANGO TURN RIGHT HEADING TWO FOUR ZERO RIGHT HEADING TWO FOUR ZERO KLM FIVE FIVE TANGO,5.07,959,UNKNOWN,16.992517195467258,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1866_seg_0.wav,AIR BERLIN TWO NINER EIGHT VICTOR CONTACT RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE GOOD BYE,5.95,963,UNKNOWN,88.24194460639336,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1868_seg_0.wav,ONE THREE THREE EIGHT SIX ZERO BYE BYE,4.84,965,UNKNOWN,2.711956896940073,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1870_seg_0.wav,EASY SIX EIGHT KILO PAPA GOOD EVENING RADAR RADAR CONTACT CLIMB FLIGHT LEVEL ONE SIX ZERO,2.33,968,UNKNOWN,31.669795762923226,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1874_seg_0.wav,CLIMB FLIGHT LEVEL THREE FOUR ZERO GERMAN WINGS SEVEN FIVE FIVE,1.46,972,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1877_seg_0.wav,AFFIRM WE ARE READY,3.76,975,UNKNOWN,97.28759545873883,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1878_seg_0.wav,AND GERMAN WINGS SEVEN FIVE FIVE CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,2.3,976,UNKNOWN,37.257002400638186,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1885_seg_0.wav,LUFTHANSA TWO FIVE THREE EIGHT CONTACT RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE GOOD BYE,4.19,984,UNKNOWN,34.962104260634135,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1891_seg_0.wav,CSA NINER TWO TWO REPORT REQUESTED FLIGHT LEVEL,3.37,991,UNKNOWN,37.6558377307346,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_189_seg_0.wav,SKYTRAVEL ONE TWO ZERO ZERO LINE UP RUNWAY THREE ONE BE READY FOR IMMEDIATE DEPARTURE,1.71,1000,UNKNOWN,38.23015501939881,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_18_seg_0.wav,CLIMBING FLIGHT LEVEL ONE FOUR ZERO CSA EIGHT TWO SIX,1.29,1001,UNKNOWN,30.06935952729525,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1902_seg_0.wav,EASY THREE EIGHT ONE UNIFORM CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,3.28,1004,UNKNOWN,11.160384245296974,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1903_seg_0.wav,ONE ZERO THREE FOUR CLIMBING ONE SIX ZERO,2.54,1005,UNKNOWN,31.8548297669508,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_190_seg_0.wav,GERMAN WINGS SEVEN HOTEL HELLO RUZYNE TOWER ROGER,4.28,1012,UNKNOWN,41.6542071527605,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1910_seg_0.wav,LOT THREE SEVEN KILO DESCEND FLIGHT LEVEL TWO NINER ZERO,0.86,1013,UNKNOWN,12.435158597370148,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1911_seg_0.wav,TOWER AMERICAN SEVEN THREE HEAVY TEN MILES THREE VOILÀ,1.55,1014,UNKNOWN,40.38185369271693,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1917_seg_0.wav,QUALITY EIGHT NINER SIERRA PRAHA HELLO RADAR CONTACT,1.34,1020,UNKNOWN,32.271854036677254,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1918_seg_0.wav,THANK YOU,3.07,1021,UNKNOWN,37.27288015621007,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_191_seg_0.wav,CALL YOU IN THREE MINUTES,0.6,1023,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1920_seg_0.wav,LINING UP RUN RUNWAY ONE THREE CSA,0.77,1024,UNKNOWN,45.74428359901884,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1926_seg_0.wav,THREE AND HALF MILES GOOD BYE,1.96,1030,UNKNOWN,47.111784221281006,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1932_seg_0.wav,AEROFLOT ONE FOUR FOUR TOWER CALL ME WHEN READY CALL ME WHEN CALL YOU WHEN READY AEROFLOT ONE,5.3,1037,UNKNOWN,22.730750045528666,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1935_seg_0.wav,SIX ZERO SHAMROCK,3.21,1040,UNKNOWN,50.66108218274656,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1943_seg_0.wav,CSA EIGHT FIVE SEVEN HOLD AT EVENING FLIGHT LEVEL ONE TWO ZERO,4.63,1049,UNKNOWN,36.64874161857476,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1952_seg_0.wav,EL AL THREE THREE SEVEN PRAHA HELLO RADAR CONTACT PROCEED TO ELMEK THEN NORKU,7.41,1059,UNKNOWN,12.484388457886972,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1956_seg_0.wav,NO SORRY YOU HAVE TO REFOUND THE FLIGHT PLAN SIR,4.15,1063,UNKNOWN,34.51272958857092,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_195_seg_0.wav,LUFTHANSA FOUR JULIETT ALPHA CLIMB FLIGHT LEVEL TWO SIX ZERO LUFTHANSA FOUR JULIETT ALPHA THANK YOU CLIMB LEVEL TWO SIX ZERO,4.2,1067,UNKNOWN,7.052503543850023,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1961_seg_0.wav,AIR PORTUGAL NINER THREE ONE CHARLIE CONTACT DEPARTURE GOOD BYE,6.59,1069,UNKNOWN,41.94514185808796,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1969_seg_0.wav,ROGER WILL CHECK INFORMATION,0.72,1077,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1977_seg_0.wav,SIX SEVEN TWO ZERO,1.22,1086,UNKNOWN,35.77857114918325,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1978_seg_0.wav,EUROTRANS ONE THREE JULIETT TAXI TO HOLDING POINT RUNWAY ZERO FOUR VIA ALPHA DELTA,3.99,1087,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1986_seg_0.wav,CHANNEX EIGHT EIGHT PAPA ROMEO HELLO ROGER READY FOR DEPARTURE,4.75,1096,UNKNOWN,16.00931517869813,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1997_seg_0.wav,HIGH SPEED IS APPROVED THANK YOU VERY MUCH BEELINE THREE PAPA PAPA,5.04,1108,UNKNOWN,13.041670143378036,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2003_seg_0.wav,QNH ONE ZERO TWO ZERO,3.75,1117,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2006_seg_0.wav,SORRY GO AHEAD,7.21,1120,UNKNOWN,86.91535905764997,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2007_seg_0.wav,LUFTHANSA FIVE ROMEO WHISKEY DESCENDING FLIGHT LEVEL TWO NINER ZERO,2.1,1121,UNKNOWN,58.94847068099856,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2013_seg_0.wav,AFTER PASSING TEN DEM DIRECT TO LIKSA CSA NINER THREE ZERO,4.97,1128,UNKNOWN,29.02730625630168,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2024_seg_0.wav,LEFT HEADING ZERO EIGHT ZERO DOWN LEVEL NINER ZERO,4.08,1140,UNKNOWN,28.30349886899714,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2025_seg_0.wav,SEVEN SEVEN PRAHA ONE TWO ZERO TWO SEVEN FIVE BYE BYE,1.99,1141,UNKNOWN,36.26197080435781,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2037_seg_0.wav,SIX JULIETT FOXTROT,8.2,1154,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2038_seg_0.wav,LOT FIVE TWO EIGHT WITH RIGHT PROCEED TO ARTUP WITH NO SPEED RESTRICTIONS,5.23,1155,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2040_seg_0.wav,VICTOR CHARLIE OWN DISCRETION DESCEND TO FLIGHT LEVEL ONE SEVEN,1.57,1158,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2043_seg_0.wav,ONE THREE ONE ZERO FIVE FIVE EUROTRANS FIVE THREE THREE SEVEN BYE BYE,4.77,1161,UNKNOWN,23.80370685879903,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2045_seg_0.wav,RYANAIR FIVE ONE TWO TWO HELLO RADAR CONTACT DESCEND FLIGHT LEVEL THREE ZERO ZERO BE LEVEL BY LAGAR,2.29,1163,UNKNOWN,29.20800080142535,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2053_seg_0.wav,CSA SIX NINER ONE LEFT HEADING ONE SIX ZERO CLEARED ILS APPROACH RUNWAY ONE THREE,4.385,1172,UNKNOWN,12.16104906045404,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2054_seg_0.wav,ONE TWO ZERO TWO,2.62,1173,UNKNOWN,56.402805108976494,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2061_seg_0.wav,AFFIRM,3.49,1181,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2069_seg_0.wav,LEVEL OFF LEVEL ONE TWO ZERO SWISS,3.0,1189,UNKNOWN,37.693552887977646,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2072_seg_0.wav,DESCEND FLIGHT LEVEL TWO NINER ZERO RYANAIR EIGHT ZERO EIGHT SEVEN,3.08,1193,UNKNOWN,92.3911924993325,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2073_seg_0.wav,TOWER BLINE EIGHT HOTEL SIERRA IS WITH YOU ESTABLISHED ON THE,2.33,1194,UNKNOWN,43.200822612984375,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2078_seg_0.wav,ONE TWO SEVEN ONE TWO FIVE GERMANWINGS EIGHT NOVEMBER,3.45,1199,UNKNOWN,28.90017241943036,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2084_seg_0.wav,GOOD BYE,3.16,1206,UNKNOWN,38.22222163512225,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_208_seg_0.wav,SWISS ONE THREE FIVE THREE GOOD EVENING PRAHA RADAR CONTACT DIRECT OSCAR KILO GOLF,4.295,1213,UNKNOWN,38.84818362202016,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2097_seg_0.wav,LUFTHANSA FIVE MIKE ECHO LEFT HEADING THREE THREE ZERO CLEARED ILS APPROACH RUNWAY THREE ONE,5.06,1221,UNKNOWN,19.612070637953003,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_209_seg_0.wav,LINE UP AND WAIT TWO FIVE LIMA XRAY JULIETT,1.81,1224,UNKNOWN,34.93919451651512,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2109_seg_0.wav,FINNAIR SEVEN FIVE WHISKEY PROCEED DIRECT TO ARVEK,6.06,1235,UNKNOWN,18.877936850614883,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2111_seg_0.wav,ONE SIX RIGHT CLEARED TO LAND QANTAS SEVEN SEVEN ZERO TWO,1.65,1238,UNKNOWN,52.4021805359284,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2117_seg_0.wav,NOR SHUTTLE ONE SIX THREE TWO HELLO RADAR CONTACT AFTER HOTEL DELTA OSCAR PROCEED DIRECT ABRACK,0.85,1244,UNKNOWN,27.29963214626842,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2118_seg_0.wav,TOWER AIRFRANS ONE NINER EIGHT ROMEO JUST TO PRECISE DO WE HAVE TO BACKTRACK RUNWAY ONE THREE,2.71,1245,UNKNOWN,42.04429500303561,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2123_seg_0.wav,HOTEL INDIA VICTOR AFTER WHISKEY TWO JOIN WIDE RIGHT BASE RUNWAY ONE ZERO NUMBER ONE,3.41,1251,UNKNOWN,47.15384007719123,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2125_seg_0.wav,VIET NAM SEVEN SEVEN THREE HEAVY SYDNEY TOWER GOOD MORNING CONTINUE APPROACH THRESHOLD WIND TWO SEVEN ZERO DEGREES SEVEN KNOTS,5.86,1253,UNKNOWN,25.60704974063614,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2129_seg_0.wav,TANGO THREE THREE FIVE FREQUENCY CHANGE APPROVED GOOD BYE,0.72,1257,UNKNOWN,41.99876944595238,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_212_seg_0.wav,DIRECT TO,2.96,1258,UNKNOWN,42.87214006465746,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2130_seg_0.wav,CIMBER THREE FIVE TWO SEVEN TEN DEGREES LEFT,4.18,1259,UNKNOWN,18.049310069358214,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2133_seg_0.wav,VIA KILO AND LIMA SKYTRAVEL ONE ZERO THREE FOUR,0.75,1262,UNKNOWN,48.93524694035947,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2137_seg_0.wav,PRAHA RADAR GOOD AFTERNOON ROMEO SIERRA YANKEE NINER SEVEN ONE FIVE FLIGHT LEVEL THREE FOUR ZERO,4.56,1266,UNKNOWN,54.12412172485571,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2138_seg_0.wav,AEROFLOT ONE FIVE ZERO,3.02,1267,UNKNOWN,44.54065122200555,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_213_seg_0.wav,FIVE EIGHT,3.145,1269,UNKNOWN,49.23540698575439,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2140_seg_0.wav,ROGER,2.93,1270,UNKNOWN,17.046410961252043,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2143_seg_0.wav,MAINTAIN FLIGHT LEVEL TWO EIGHT ZERO BY HOTEL,3.45,1273,UNKNOWN,52.48579130445224,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2147_seg_0.wav,AIRFRANS ONE NINER EIGHT ROMEO HELLO I NEED TO BE READY BEHIND LANDING TRAFFIC,2.37,1277,UNKNOWN,43.83799626027125,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2148_seg_0.wav,ALPHA DELTA HOLDING POINT ZERO FOUR EUROTRANS ONE THREE JULIETT,2.76,1278,UNKNOWN,48.14923307241456,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2149_seg_0.wav,HELI CHARLIE ZULU WIND TWO SEVEN ZERO DEGREES NINER KNOTS CROSSING RUNWAY ACCESS FIVE TWO TWO FIVE LANDING ON DISCRETION,1.97,1279,UNKNOWN,48.87505877425132,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2151_seg_0.wav,UPS TWO NINER FIVE ESTABLISHED,1.89,1282,UNKNOWN,25.402950077793555,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2152_seg_0.wav,LUFTHANSA NINER KILO YANKEE TURN LEFT HEADING ZERO EIGHT FIVE,5.78,1283,UNKNOWN,30.30719838299896,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2154_seg_0.wav,GO,5.95,1285,UNKNOWN,13.674208504714136,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2161_seg_0.wav,TWO EIGHT EIGHT ROMEO SIX CLIMB FLIGHT LEVEL THREE TWO ZERO,5.07,1293,UNKNOWN,27.8368625162262,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2165_seg_0.wav,TOWER VIET NAM SEVEN SEVEN THREE GOOD MORNING,2.78,1297,UNKNOWN,40.85704996241775,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2169_seg_0.wav,ECHO ONE CHARLIE CLEARED TO MADRID RUNWAY THREE TWO READY THREE NOVEMBER CLIMB FIVE THOUSAND FEET SQUAWK THREE ZERO ZERO TWO,1.92,1301,UNKNOWN,27.95157805498656,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2172_seg_0.wav,SPEEDBIRD EIGHT SIX ONE VECTORS TERMINATED NOW TURN TO THE RIGHT DIRECT TO RAPET,3.95,1305,UNKNOWN,37.07795077992931,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2174_seg_0.wav,ON FOXTROT CROSS RUNWAY ONE ZERO ONE TWO ONE SEVEN FIVE,4.45,1307,UNKNOWN,13.232443002660524,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2176_seg_0.wav,HOTEL WHISKEY WHISKEY AFFIRM VACATE NEXT RIGHT INTO TAXI WAY HOTEL TWO AND CONTACT APRON ONE TWO ONE DECIMAL EIGHT FIVE FIVE,1.17,1309,UNKNOWN,37.95778972512263,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2177_seg_0.wav,QATARI SIX TANGO PAPA HEAVY SYDNEY TOWER GOOD DAY CONTINUE APPROACH,0.76,1310,UNKNOWN,52.48404603152636,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2179_seg_0.wav,AIR BERLIN NINER NINER FOUR LIMA INBOUND,5.73,1312,UNKNOWN,24.0473524726526,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2181_seg_0.wav,ONE THREE TWO ONE FIVE FIVE GOOD BYE LOT THREE NINER SEVEN,4.86,1315,UNKNOWN,1.3032902888568998,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2186_seg_0.wav,PRAHA RADAR HELLO RADAR CONTACT NOW CLIMB TO FLIGHT LEVEL,1.63,1320,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2187_seg_0.wav,TWO ZERO THREE ONE,5.25,1321,UNKNOWN,2.1922798465784723,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2189_seg_0.wav,CSA ONE ZULU ALPHA READY FOR IMMEDIATE,6.82,1323,UNKNOWN,34.804794672930825,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2192_seg_0.wav,TWO SEVEN FIVE SEVEN,4.97,1327,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2205_seg_0.wav,CARGOLUX SEVEN EIGHT FIVE CONTACT RHEIN ONE THREE SIX DECIMAL FOUR ZERO FIVE,5.13,1342,UNKNOWN,14.71026396736488,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_220_seg_0.wav,MALEV EIGHT TWO FOUR TURN LEFT HEADING TWO TWO ZERO,0.71,1347,UNKNOWN,28.82133068689392,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2210_seg_0.wav,THREE SEVEN MIKE THANK YOU,4.77,1348,UNKNOWN,7.036603235208609,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2214_seg_0.wav,RUNWAY ONE THREE CLEARED TO LAND CSA FIVE SIX ONE,6.7,1352,UNKNOWN,3.2166436497944204,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2216_seg_0.wav,CSA TWO EIGHT SIX ROGER SO,2.17,1354,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2223_seg_0.wav,AEROFLOT ONE FOUR FOUR COPY CALL YOU IN SHORTLY,2.79,1362,UNKNOWN,23.997247303249924,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2225_seg_0.wav,AIR BERLIN TWO TWO ZERO ZERO CROSS CERNO FLIGHT LEVEL THREE ONE ZERO ABOVE,1.85,1364,UNKNOWN,47.84244320553553,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2235_seg_0.wav,AUSTRIAN SEVEN ZERO SEVEN PAPA DESCEND ALTITUDE FOUR THOUSAND FEET QNH ONE ZERO TWO ONE CLEARED FOR ILS APPROACH RUNWAY THREE ONE,0.99,1375,UNKNOWN,9.205650446727285,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_223_seg_0.wav,AIRFRANS TWO FOUR EIGHT TWO ESTABLISH LOC NEGATIVE AIRFRANS TWO FOUR EIGHT,4.26,1380,UNKNOWN,27.10517601055351,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2240_seg_0.wav,BLUEFIN SEVEN NINER ZERO CLIMB TO FLIGHT LEVEL THREE ONE ZERO THREE ONE ZERO BLUEFIN SEVEN NINER ZERO,2.58,1381,UNKNOWN,89.13053061071918,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2241_seg_0.wav,AUSTRIAN SEVEN ZERO THREE VACATE VIA GOLF TO THE RIGHT AND CONTACT RUZYNE GROUND ONE TWO ONE DECIMAL NINER GOOD BYE,4.69,1382,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2242_seg_0.wav,THANK YOU VERY MUCH DIRECT VARIK KLM ONE EIGHT FOUR ZERO,8.53,1383,UNKNOWN,95.79552860892343,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2245_seg_0.wav,SIBERIA EIGHT NINER SEVEN DESCEND FLIGHT LEVEL TWO NINER ZERO,3.15,1386,UNKNOWN,22.55046827618905,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2248_seg_0.wav,LUFTHANSA TWO FIVE TWO EIGHT STANDBY,4.61,1389,UNKNOWN,28.83592456357107,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2255_seg_0.wav,SIX THREE ALPHA,4.58,1397,UNKNOWN,54.75937067305176,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2259_seg_0.wav,CLIMB FLIGHT LEVEL SEVEN ZERO PRESENT HEADING CSA SIX THREE FOUR,3.35,1401,UNKNOWN,39.305273030740906,EMERGENCY,moderate,1,3
